SCHL_NR_ID,CNSS_YR,CNSS_SB_ID,SCHOOL_NM,SCHL_DSTRT,ELMNTRY_ST,SCNDRY_SCT,SCHL_YR_PD,DT_PBLCTNR,LATITUDE,LONGITUDE,X,Y
765,2011,5915022,St Anthony of Padua,Vancouver,203,0,2016/2017,2017,49.204465,-123.13700,,
766,2011,5915022,St Augustine's,Vancouver,268,0,2016/2017,2017,49.264805,-123.15392,,
767,2011,5915022,St Francis of Assisi,Vancouver,222,0,2016/2017,2017,49.276870,-123.06538,,
768,2011,5915022,St Francis Xavier,Vancouver,444,0,2016/2017,2017,49.266462,-123.09452,,
769,2011,5915022,St George's School,Vancouver,380,769,2016/2017,2017,49.246947,-123.20014,,
770,2011,5915022,St John's International,Vancouver,0,224,2016/2017,2017,49.264041,-123.14789,,
771,2011,5915022,St John's School,Vancouver,317,225,2016/2017,2017,49.262931,-123.15555,,
772,2011,5915022,St Joseph's,Vancouver,185,0,2016/2017,2017,49.255914,-123.07164,,
773,2011,5915022,St Jude's,Vancouver,228,0,2016/2017,2017,49.256546,-123.04262,,
774,2011,5915022,St Mary's,Vancouver,284,0,2016/2017,2017,49.237502,-123.03370,,
775,2011,5915022,St Patrick Regional Secondary,Vancouver,0,493,2016/2017,2017,49.261405,-123.10260,,
776,2011,5915022,St Patrick's Elementary,Vancouver,223,0,2016/2017,2017,49.259772,-123.10306,,
777,2011,5915022,Stratford Hall,Vancouver,318,195,2016/2017,2017,49.257469,-123.06946,,
778,2011,5915022,Tecumseh Annex,Vancouver,86,0,2016/2017,2017,49.237218,-123.07359,,
779,2011,5915022,Tecumseh Elementary,Vancouver,449,0,2016/2017,2017,49.231507,-123.06778,,
780,2011,5915022,Templeton Secondary,Vancouver,0,772,2016/2017,2017,49.277918,-123.06257,,
781,2011,5915022,The Westside School,Vancouver,135,79,2016/2017,2017,49.277571,-123.11344,,
782,2011,5915022,Thunderbird Elementary,Vancouver,211,0,2016/2017,2017,49.263524,-123.03107,,
783,2011,5915022,Tillicum Community Annex,Vancouver,86,0,2016/2017,2017,49.286250,-123.05542,,
784,2011,5915022,Trafalgar Elementary,Vancouver,483,0,2016/2017,2017,49.249385,-123.16525,,
785,2011,5915022,Tyee Elementary,Vancouver,198,0,2016/2017,2017,49.253413,-123.07401,,
786,2011,5915020,University Hill Elementary,Vancouver,359,0,2016/2017,2017,49.273067,-123.23744,,
787,2011,5915020,University Hill Secondary,Vancouver,0,719,2016/2017,2017,49.253926,-123.24076,,
788,2011,5915020,University Transition Program,Vancouver,0,42,2016/2017,2017,49.261726,-123.23439,,
789,2011,5915022,Vancouver Alternate,Vancouver,0,197,2016/2017,2017,49.263300,-123.14026,,
790,2011,5915022,Vancouver Christian,Vancouver,376,0,2016/2017,2017,49.254712,-123.02856,,
791,2011,5915022,Vancouver College,Vancouver,265,806,2016/2017,2017,49.234960,-123.13617,,
792,2011,5915022,Vancouver Formosa Academy,Vancouver,1,32,2016/2017,2017,49.233748,-123.04636,,
793,2011,5915022,Vancouver Hebrew Academy,Vancouver,84,0,2016/2017,2017,49.215472,-123.14136,,
794,2011,5915022,Vancouver Learning Network,Vancouver,0,2225,2016/2017,2017,49.231979,-123.09268,,
795,2011,5915022,Vancouver Talmud Torah Elementary,Vancouver,411,0,2016/2017,2017,49.247580,-123.12682,,
796,2011,5915022,Vancouver Technical Secondary,Vancouver,0,1606,2016/2017,2017,49.260103,-123.05128,,
797,2011,5915022,VSB Adult Education,Vancouver,0,861,2016/2017,2017,49.263300,-123.14026,,
798,2011,5915022,Walter Moberly Elementary,Vancouver,483,0,2016/2017,2017,49.215641,-123.08430,,
799,2011,5915022,Waverley Elementary,Vancouver,398,0,2016/2017,2017,49.227705,-123.05549,,
800,2011,5915022,West Coast Christian School,Vancouver,103,78,2016/2017,2017,49.284985,-123.04453,,
801,2011,5915022,West Point Grey Academy,Vancouver,529,385,2016/2017,2017,49.267066,-123.20150,,
802,2011,5915022,Westside Montessori Academy,Vancouver,63,0,2016/2017,2017,49.256770,-123.04959,,
803,2011,5915022,Windermere Community Secondary,Vancouver,0,1080,2016/2017,2017,49.247473,-123.03784,,
804,2011,5915022,York House School,Vancouver,320,320,2016/2017,2017,49.248848,-123.14034,,
805,2011,5915029,Access New West Online Virtual School,New Westminster,0,241,2016/2017,2017,49.200183,-122.91544,,
806,2011,5915029,Al-Hidayah School,New Westminster,50,0,2016/2017,2017,49.202881,-122.90730,,
807,2011,5915029,Connaught Heights Elementary,New Westminster,176,0,2016/2017,2017,49.202733,-122.95455,,
395,2011,5915004,Boundary Park Elementary,Surrey,268,0,2016/2017,2017,49.117287,-122.88110,,
396,2011,5915004,Bridgeview Elementary,Surrey,154,0,2016/2017,2017,49.211796,-122.86589,,
397,2011,5915004,Brookside Elementary,Surrey,351,0,2016/2017,2017,49.158178,-122.82755,,
398,2011,5915004,Cambridge Elementary,Surrey,690,0,2016/2017,2017,49.113763,-122.80684,,
399,2011,5915004,Cedar Hills Elementary,Surrey,374,0,2016/2017,2017,49.180493,-122.87970,,
400,2011,5915004,Chantrell Creek Elementary,Surrey,349,0,2016/2017,2017,49.048739,-122.84252,,
401,2011,5915004,Chimney Hill Elementary,Surrey,686,0,2016/2017,2017,49.137370,-122.81351,,
402,2011,5915004,Cindrich Elementary,Surrey,482,0,2016/2017,2017,49.166523,-122.84995,,
403,2011,5915004,City Central Learning Centre,Surrey,0,191,2016/2017,2017,49.200733,-122.85893,,
404,2011,5915004,Clayton Elementary,Surrey,223,0,2016/2017,2017,49.139561,-122.71270,,
405,2011,5915004,Clayton Heights Secondary,Surrey,0,1359,2016/2017,2017,49.129216,-122.70191,,
406,2011,5915004,Cloverdale Catholic School,Surrey,301,0,2016/2017,2017,49.109749,-122.73740,,
407,2011,5915004,Cloverdale Christian School,Surrey,174,0,2016/2017,2017,49.110539,-122.72668,,
408,2011,5915004,Cloverdale Learning Centre,Surrey,0,151,2016/2017,2017,49.106659,-122.73519,,
409,2011,5915004,Cloverdale Traditional,Surrey,285,0,2016/2017,2017,49.104247,-122.72785,,
410,2011,5915004,Coast Meridian Elementary,Surrey,308,0,2016/2017,2017,49.152420,-122.75498,,
411,2011,5915004,Colebrook Elementary,Surrey,239,0,2016/2017,2017,49.101383,-122.87429,,
412,2011,5915004,Continuing Ed SD 36,Surrey,0,911,2016/2017,2017,49.170129,-122.83376,,
413,2011,5915004,Cornerstone Montessori School,Surrey,116,0,2016/2017,2017,49.155354,-122.81440,,
414,2011,5915004,Cougar Creek Elementary,Surrey,373,0,2016/2017,2017,49.130832,-122.88356,,
415,2011,5915004,Coyote Creek Elementary,Surrey,644,0,2016/2017,2017,49.150338,-122.79034,,
416,2011,5915004,Creekside Elementary,Surrey,356,0,2016/2017,2017,49.168019,-122.83970,,
417,2011,5915004,Crescent Park Elementary,Surrey,367,0,2016/2017,2017,49.046764,-122.86713,,
418,2011,5915004,David Brankin Elementary,Surrey,460,0,2016/2017,2017,49.169553,-122.86771,,
419,2011,5915004,Diamond Elementary School,Surrey,170,0,2016/2017,2017,49.104036,-122.70658,,
420,2011,5915004,Dogwood Elementary,Surrey,364,0,2016/2017,2017,49.198070,-122.78674,,
421,2011,5915004,Don Christian Elementary,Surrey,348,0,2016/2017,2017,49.116515,-122.71231,,
422,2011,5915004,Dr F D Sinclair Elementary,Surrey,515,0,2016/2017,2017,49.138782,-122.86761,,
423,2011,5915004,Earl Marriott Secondary,Surrey,0,1846,2016/2017,2017,49.031144,-122.78595,,
424,2011,5915004,East Kensington Elementary,Surrey,35,0,2016/2017,2017,49.052746,-122.71377,,
425,2011,5915007,Eaton Arrowsmith School White Rock,Surrey,9,4,2016/2017,2017,49.029972,-122.80386,,
426,2011,5915004,Ecole Riverdale Elementary,Surrey,463,0,2016/2017,2017,49.200043,-122.81141,,
427,2011,5915004,Education Services,Surrey,0,174,2016/2017,2017,49.170129,-122.83376,,
428,2011,5915004,Elgin Park Secondary,Surrey,0,1203,2016/2017,2017,49.045553,-122.84858,,
429,2011,5915004,Ellendale Elementary,Surrey,136,0,2016/2017,2017,49.203331,-122.81919,,
430,2011,5915004,Enver Creek Secondary,Surrey,0,1347,2016/2017,2017,49.155828,-122.82025,,
431,2011,5915004,Erma Stephenson Elementary,Surrey,461,0,2016/2017,2017,49.200945,-122.77892,,
432,2011,5915004,Fleetwood Park Secondary,Surrey,0,1466,2016/2017,2017,49.147187,-122.78983,,
433,2011,5915004,Forsyth Road Elementary,Surrey,288,0,2016/2017,2017,49.197629,-122.83670,,
434,2011,5915004,Frank Hurt Secondary,Surrey,0,1214,2016/2017,2017,49.142559,-122.83591,,
435,2011,5915004,Fraser Heights Secondary,Surrey,0,1405,2016/2017,2017,49.198599,-122.77693,,
436,2011,5915004,Fraser Wood Elementary,Surrey,525,0,2016/2017,2017,49.196138,-122.76723,,
437,2011,5915004,Frost Road Elementary,Surrey,614,0,2016/2017,2017,49.159286,-122.77304,,
438,2011,5915004,G.A.D. Elementary School,Surrey,521,0,2016/2017,2017,49.142876,-122.84898,,
439,2011,5915004,George Greenaway Elementary,Surrey,455,0,2016/2017,2017,49.113978,-122.74260,,
440,2011,5915004,Georges Vanier Elementary,Surrey,521,0,2016/2017,2017,49.129775,-122.82891,,
441,2011,5915004,Goldstone Park Elementary,Surrey,593,0,2016/2017,2017,49.116762,-122.81779,,
442,2011,5915004,Green Timbers Elementary,Surrey,528,0,2016/2017,2017,49.163588,-122.82317,,
443,2011,5915004,Guildford Learning Centre,Surrey,0,150,2016/2017,2017,49.188229,-122.79971,,
444,2011,5915004,Guildford Park Secondary,Surrey,0,1260,2016/2017,2017,49.196947,-122.81782,,
445,2011,5915004,H T Thrift Elementary,Surrey,259,0,2016/2017,2017,49.033679,-122.81246,,
446,2011,5915004,Halls Prairie Elementary,Surrey,139,0,2016/2017,2017,49.017250,-122.72285,,
447,2011,5915004,Harold Bishop Elementary,Surrey,435,0,2016/2017,2017,49.191401,-122.78770,,
448,2011,5915004,Hazelgrove Elementary,Surrey,664,0,2016/2017,2017,49.130690,-122.69322,,
449,2011,5915004,Henry Bose Elementary,Surrey,355,0,2016/2017,2017,49.121702,-122.85079,,
450,2011,5915004,Hillcrest Elementary,Surrey,595,0,2016/2017,2017,49.121068,-122.70749,,
451,2011,5915004,Hjorth Road Elementary,Surrey,245,0,2016/2017,2017,49.191566,-122.81292,,
452,2011,5915004,Holly Elementary,Surrey,575,0,2016/2017,2017,49.197094,-122.80651,,
453,2011,5915004,Holy Cross Regional High School,Surrey,0,816,2016/2017,2017,49.162951,-122.77380,,
454,2011,5915004,Hyland Elementary,Surrey,409,0,2016/2017,2017,49.124037,-122.83538,,
455,2011,5915004,iLearn DL Secondary School,Surrey,0,218,2016/2017,2017,49.115872,-122.84563,,
456,2011,5915004,Iqra School,Surrey,434,0,2016/2017,2017,49.214138,-122.81797,,
457,2011,5915004,J T Brown Elementary,Surrey,268,0,2016/2017,2017,49.111645,-122.87571,,
458,2011,5915004,James Ardiel Elementary,Surrey,415,0,2016/2017,2017,49.206613,-122.84111,,
459,2011,5915004,Janice Churchill Elementary,Surrey,281,0,2016/2017,2017,49.152599,-122.81740,,
460,2011,5915004,Jessie Lee Elementary,Surrey,323,0,2016/2017,2017,49.039711,-122.79546,,
461,2011,5915004,Johnston Heights Secondary,Surrey,0,1394,2016/2017,2017,49.182389,-122.79671,,
462,2011,5915004,K B Woodward Elementary,Surrey,537,0,2016/2017,2017,49.195191,-122.85883,,
463,2011,5915004,Katzie Elementary,Surrey,804,0,2016/2017,2017,49.128476,-122.68402,,
464,2011,5915004,Kennedy Trail Elementary,Surrey,300,0,2016/2017,2017,49.153963,-122.88293,,
465,2011,5915004,Khalsa School (Surrey),Surrey,2218,280,2016/2017,2017,49.129605,-122.87927,,
466,2011,5915004,Kirkbride Elementary,Surrey,396,0,2016/2017,2017,49.170196,-122.88569,,
467,2011,5915004,Kwantlen Park Secondary,Surrey,0,1518,2016/2017,2017,49.192533,-122.85648,,
468,2011,5915004,L A Matheson Secondary,Surrey,0,1118,2016/2017,2017,49.175184,-122.88457,,
469,2011,5915004,Laronde Elementary,Surrey,448,0,2016/2017,2017,49.036041,-122.85882,,
470,2011,5915004,Latimer Road Elementary,Surrey,406,0,2016/2017,2017,49.111466,-122.69019,,
471,2011,5915004,Lena Shaw Elementary,Surrey,510,0,2016/2017,2017,49.185012,-122.82713,,
472,2011,5915004,Lord Tweedsmuir Secondary,Surrey,0,2056,2016/2017,2017,49.114455,-122.72404,,
473,2011,5915004,M B Sanford Elementary,Surrey,529,0,2016/2017,2017,49.135739,-122.82587,,
474,2011,5915004,Maple Green Elementary,Surrey,416,0,2016/2017,2017,49.157326,-122.80973,,
475,2011,5915004,Martha Currie Elementary,Surrey,590,0,2016/2017,2017,49.107815,-122.71294,,
476,2011,5915004,Martha Jane Norris Elementary,Surrey,434,0,2016/2017,2017,49.123724,-122.86426,,
477,2011,5915004,Mary Jane Shannon Elementary,Surrey,374,0,2016/2017,2017,49.196552,-122.82277,,
478,2011,5915004,McLeod Road Traditional,Surrey,211,0,2016/2017,2017,49.117758,-122.82887,,
479,2011,5915004,Morgan Elementary,Surrey,428,0,2016/2017,2017,49.063198,-122.78849,,
480,2011,5915004,Mountainview Montessori,Surrey,335,0,2016/2017,2017,49.180766,-122.79945,,
481,2011,5915004,Newton Elementary,Surrey,426,0,2016/2017,2017,49.150225,-122.85277,,
482,2011,5915004,North Ridge Elementary,Surrey,391,0,2016/2017,2017,49.115248,-122.84901,,
483,2011,5915004,North Surrey Learning Centre,Surrey,0,177,2016/2017,2017,49.142876,-122.84898,,
484,2011,5915004,North Surrey Secondary,Surrey,0,1347,2016/2017,2017,49.177066,-122.78034,,
485,2011,5915004,Ocean Cliff Elementary,Surrey,348,0,2016/2017,2017,49.038429,-122.87483,,
486,2011,5915004,Old Yale Road Elementary,Surrey,450,0,2016/2017,2017,49.186902,-122.85678,,
487,2011,5915004,Our Lady of Good Counsel,Surrey,245,0,2016/2017,2017,49.193497,-122.83606,,
488,2011,5915004,Pacific Academy,Surrey,818,586,2016/2017,2017,49.189192,-122.75642,,
489,2011,5915004,Pacific Heights Elementary,Surrey,347,0,2016/2017,2017,49.049300,-122.74753,,
490,2011,5915004,Panorama Park Elementary,Surrey,400,0,2016/2017,2017,49.115295,-122.86599,,
491,2011,5915004,Panorama Ridge Secondary,Surrey,0,1603,2016/2017,2017,49.118791,-122.85498,,
492,2011,5915007,Peace Arch Elementary,Surrey,544,0,2016/2017,2017,49.025647,-122.78254,,
493,2011,5915004,Port Kells Elementary,Surrey,108,0,2016/2017,2017,49.162665,-122.69399,,
494,2011,5915004,Prince Charles Elementary,Surrey,343,0,2016/2017,2017,49.184692,-122.87759,,
495,2011,5915004,Princess Margaret Secondary,Surrey,0,1307,2016/2017,2017,49.133580,-122.86538,,
496,2011,5915004,Queen Elizabeth Secondary,Surrey,0,1237,2016/2017,2017,49.174050,-122.84619,,
497,2011,5915004,Ray Shepherd Elementary,Surrey,310,0,2016/2017,2017,49.032201,-122.84517,,
498,2011,5915004,Regent Christian Academy,Surrey,339,265,2016/2017,2017,49.123356,-122.80362,,
499,2011,5915004,Relevant High,Surrey,0,108,2016/2017,2017,49.104036,-122.70658,,
500,2011,5915004,Rosemary Heights Elementary,Surrey,547,0,2016/2017,2017,49.067178,-122.79266,,
501,2011,5915004,Royal Heights Elementary,Surrey,172,0,2016/2017,2017,49.179192,-122.89939,,
502,2011,5915004,Semiahmoo Secondary,Surrey,0,1623,2016/2017,2017,49.034600,-122.81247,,
503,2011,5915004,Semiahmoo Trail Elementary,Surrey,328,0,2016/2017,2017,49.057688,-122.81940,,
504,2011,5915004,Senator Reid Elementary,Surrey,384,0,2016/2017,2017,49.172652,-122.87389,,
505,2011,5915004,Serpentine Heights Elementary,Surrey,359,0,2016/2017,2017,49.173163,-122.77544,,
506,2011,5915004,Sikh Academy,Surrey,672,0,2016/2017,2017,49.157669,-122.86527,,
507,2011,5915004,Simon Cunningham Elementary,Surrey,589,0,2016/2017,2017,49.173125,-122.83434,,
508,2011,5915004,South Meridian Elementary,Surrey,325,0,2016/2017,2017,49.026025,-122.77264,,
509,2011,5915004,South Surrey White Rock Learning Centre,Surrey,0,156,2016/2017,2017,49.044491,-122.79161,,
510,2011,5915004,Southridge School,Surrey,320,361,2016/2017,2017,49.050067,-122.77860,,
511,2011,5915004,St Bernadette,Surrey,189,0,2016/2017,2017,49.122046,-122.85844,,
512,2011,5915004,St Matthew's Elementary,Surrey,238,0,2016/2017,2017,49.162782,-122.77708,,
513,2011,5915004,Star of the Sea,Surrey,450,0,2016/2017,2017,49.045457,-122.80597,,
514,2011,5915004,Strawberry Hill Elementary,Surrey,481,0,2016/2017,2017,49.141660,-122.87951,,
515,2011,5915004,Sullivan Elementary,Surrey,283,0,2016/2017,2017,49.111935,-122.79999,,
516,2011,5915004,Sullivan Heights Secondary,Surrey,0,1517,2016/2017,2017,49.115953,-122.82302,,
517,2011,5915004,Sunnyside Elementary,Surrey,578,0,2016/2017,2017,49.053387,-122.78194,,
518,2011,5915004,Sunrise Ridge Elementary,Surrey,305,0,2016/2017,2017,49.111168,-122.70438,,
519,2011,5915004,Surrey Centre Elementary,Surrey,455,0,2016/2017,2017,49.109676,-122.75914,,
520,2011,5915004,Surrey Christian,Surrey,542,440,2016/2017,2017,49.165101,-122.77316,,
521,2011,5915004,Surrey Academy of Innovative Learning,Surrey,69,1087,2016/2017,2017,49.158178,-122.82755,,
522,2011,5915004,Surrey Muslim School,Surrey,248,0,2016/2017,2017,49.138288,-122.84878,,
523,2011,5915004,Surrey Traditional,Surrey,337,0,2016/2017,2017,49.207827,-122.83826,,
524,2011,5915004,T E Scott Elementary,Surrey,557,0,2016/2017,2017,49.131509,-122.81245,,
525,2011,5915004,Tamanawis Secondary,Surrey,0,1446,2016/2017,2017,49.122715,-122.87242,,
526,2011,5915004,Traditional Learning Academy Online,Surrey,556,743,2016/2017,2017,49.122191,-122.73272,,
527,2011,5915004,W E Kinvig Elementary,Surrey,361,0,2016/2017,2017,49.131007,-122.85467,,
528,2011,5915004,Walnut Road Elementary,Surrey,663,0,2016/2017,2017,49.151698,-122.77361,,
529,2011,5915004,Westerman Elementary,Surrey,416,0,2016/2017,2017,49.141658,-122.88437,,
530,2011,5915004,White Rock Christian Academy,Surrey,281,143,2016/2017,2017,49.043395,-122.80146,,
531,2011,5915007,White Rock Elementary,Surrey,476,0,2016/2017,2017,49.025235,-122.79847,,
532,2011,5915004,William F. Davidson Elementary,Surrey,428,0,2016/2017,2017,49.183214,-122.79133,,
533,2011,5915004,William of Orange Christian,Surrey,84,0,2016/2017,2017,49.112304,-122.73897,,
534,2011,5915004,William Watson Elementary,Surrey,356,0,2016/2017,2017,49.147821,-122.76624,,
535,2011,5915004,Woodland Park Elementary,Surrey,454,0,2016/2017,2017,49.167148,-122.78474,,
536,2011,5915004,Woodward Hill Elementary,Surrey,678,0,2016/2017,2017,49.112902,-122.82876,,
537,2011,5915011,Annieville Elementary,Delta,277,0,2016/2017,2017,49.170777,-122.91118,,
538,2011,5915011,Beach Grove Elementary,Delta,308,0,2016/2017,2017,49.034719,-123.05908,,
539,2011,5915011,Boundary Bay Montessori House,Delta,40,0,2016/2017,2017,49.071061,-123.02414,,
540,2011,5915011,Brooke Elementary,Delta,309,0,2016/2017,2017,49.161705,-122.92476,,
541,2011,5915011,Burnsview Secondary,Delta,0,805,2016/2017,2017,49.141843,-122.91255,,
542,2011,5915011,Chalmers Elementary,Delta,461,0,2016/2017,2017,49.139394,-122.90849,,
543,2011,5915011,Cliff Drive Elementary,Delta,306,0,2016/2017,2017,49.024732,-123.08476,,
544,2011,5915011,Cougar Canyon Elementary,Delta,523,0,2016/2017,2017,49.126688,-122.90027,,
545,2011,5915011,Delta Access,Delta,0,187,2016/2017,2017,49.127632,-122.90265,,
546,2011,5915011,Delta Christian School,Delta,102,0,2016/2017,2017,49.090021,-123.07590,,
547,2011,5915011,Delta Continuing Education,Delta,0,207,2016/2017,2017,49.089079,-123.06523,,
548,2011,5915011,Delta Secondary,Delta,0,1148,2016/2017,2017,49.085606,-123.08267,,
549,2011,5915011,Delview Secondary,Delta,0,705,2016/2017,2017,49.168913,-122.90132,,
550,2011,5915011,Devon Gardens Elementary,Delta,377,0,2016/2017,2017,49.164884,-122.91491,,
551,2011,5915011,English Bluff Elementary,Delta,170,0,2016/2017,2017,49.010023,-123.08986,,
552,2011,5915011,Gibson Elementary,Delta,408,0,2016/2017,2017,49.166928,-122.90559,,
553,2011,5915011,Gray Elementary,Delta,526,0,2016/2017,2017,49.148488,-122.92213,,
554,2011,5915011,Hawthorne Elementary,Delta,454,0,2016/2017,2017,49.096116,-123.07250,,
555,2011,5915011,Heath Traditional Elementary,Delta,248,0,2016/2017,2017,49.133853,-122.90733,,
556,2011,5915011,Hellings Elementary,Delta,304,0,2016/2017,2017,49.159590,-122.89981,,
557,2011,5915011,Holly Elementary,Delta,381,0,2016/2017,2017,49.087124,-123.05120,,
558,2011,5915011,Home Quest,Delta,74,4,2016/2017,2017,49.089079,-123.06523,,
559,2011,5915011,Immaculate Conception School,Delta,459,0,2016/2017,2017,49.163485,-122.89261,,
560,2011,5915011,Jarvis Traditional Elementary,Delta,473,0,2016/2017,2017,49.142625,-122.89582,,
561,2011,5915011,Ladner Elementary,Delta,437,0,2016/2017,2017,49.082867,-123.08437,,
562,2011,5915011,McCloskey Elementary,Delta,365,0,2016/2017,2017,49.148651,-122.90333,,
563,2011,5915011,Neilson Grove Elementary,Delta,207,0,2016/2017,2017,49.104300,-123.07231,,
564,2011,5915011,North Delta Secondary,Delta,0,982,2016/2017,2017,49.152254,-122.90569,,
565,2011,5915011,Pebble Hill Traditional Elementary,Delta,289,0,2016/2017,2017,49.007124,-123.07836,,
566,2011,5915011,Pinewood Elementary,Delta,275,0,2016/2017,2017,49.114549,-122.89679,,
